date,yoy,p_high
2020-02-29,2.3413166797595197,0.0021582792035621406
2020-03-31,1.4940399642909163,0.009759790137220533
2020-04-30,0.3130472940411133,0.037020579088031205
2020-05-31,0.1982013035848551,0.04309330846317466
2020-06-30,0.7166562831830481,0.02970190623528792
2020-07-31,0.9968647625897997,0.014847120707800924
2020-08-31,1.2810698495523853,0.006135166520733979
2020-09-30,1.3910228912373812,0.0031465145853784267
2020-10-31,1.2303863428671624,0.0028719266794123223
2020-11-30,1.1757452138405844,0.0040408273863649985
2020-12-31,1.3204191315779434,0.007347498457518491
2021-01-31,1.3738437137002402,0.01784730239483394
2021-02-28,1.6698167791706853,0.051495185080381076
2021-03-31,2.6678187820641908,0.1958814858862069
2021-04-30,4.133077115360573,0.8227381187669489
2021-05-31,4.918257089467626,0.9971117983674719
2021-06-30,5.295632620349999,0.9999887259772928
2021-07-31,5.245169381309234,0.9999966968294517
2021-08-31,5.152015301793966,0.9999949786458051
2021-09-30,5.351215590949132,0.9999980378486512
2021-10-31,6.235042390298062,0.9999999854803426
2021-11-30,6.901970403700863,0.9999999998379927
2021-12-31,7.174340285065539,0.999999999978753
2022-01-31,7.558805726967832,0.999999999999005
2022-02-28,7.937278766517819,0.9999999999999608
2022-03-31,8.572204966013853,0.9999999999999999
2022-04-30,8.231750770777225,0.9999999999999973
2022-05-31,8.538171195642065,0.9999999999999999
2022-06-30,8.979361103105798,1.0
2022-07-31,8.462576727730099,0.9999999999999997
2022-08-31,8.222579178218826,0.9999999999999971
2022-09-30,8.192106896425821,0.9999999999999961
2022-10-31,7.758813957693,0.9999999999998149
2022-11-30,7.122856456533988,0.9999999999685333
2022-12-31,6.404600402357152,0.9999999950689408
2023-01-31,6.327178517960097,0.9999999918893134
2023-02-28,5.957820738137087,0.9999999195376689
2023-03-31,4.917719362889961,0.9999586172530118
2023-04-30,4.950079879124369,0.9983062568397627
2023-05-31,4.131851231385042,0.883154936332258
2023-06-30,3.070617072997095,0.4710754884118891
2023-07-31,3.287749268428297,0.3266333611277375
2023-08-31,3.722504803505289,0.25691371392435186
2023-09-30,3.687206638119256,0.17191851572990643
2023-10-31,3.2512659098611785,0.07700062982732049
2023-11-30,3.1333462745911866,0.032968952279952335
2023-12-31,3.3159099427102934,0.016174831578095628
2024-01-31,3.0883429864855705,0.007275967916599061
2024-02-29,3.157074141648697,0.004338100186386596
2024-03-31,3.4868349120836584,0.0036663481001414974
2024-04-30,3.3607951262196734,0.002545397176321227
2024-05-31,3.244278584003113,0.001560214405435094
2024-06-30,2.9702579486470926,0.0008310298509418312
2024-07-31,2.9414757935583014,0.000554146109622191
2024-08-31,2.607144490692037,0.000355877276880725
2024-09-30,2.4264830315416708,0.0002927045172635613
2024-10-31,2.578844053871343,0.0003106140322567629
2024-11-30,2.719472461284833,0.0003608450782792135
2024-12-31,2.870690967509981,0.00043468549721804346
2025-01-31,2.9909783078999608,0.0004844974622930729
2025-02-28,2.8015834477613355,0.0003904629327921002
2025-03-31,2.381981462805549,0.0002860399995895866
2025-04-30,2.32538823025783,0.0002644276146734483
2025-05-31,2.3772651073680873,0.0002746446312002141
2025-06-30,2.680453865910226,0.0003324575175720749
2025-07-31,2.742618052167134,0.0003868565652610466
2025-08-31,2.9385917430316155,0.000498521716562667
2025-09-30,3.0225715847133294,0.0005886340346252687
2025-11-30,2.988299628363511,0.000628601739586569
2025-12-31,3.00226204316838,0.0007475724189931752
2026-01-31,2.8286797395498997,0.0010858563388633719
2026-02-28,2.6645890876940914,0.002691677718706195
2026-03-31,3.3202055812236786,0.00999832718187994
