,nsa,sa,trend,sa_minus_nsa_pct
2023-08-31,137.997179,138.137397181514,138.103055160539,0.10160945501211938
2023-09-30,137.651631,137.289888367882,138.307508919155,-0.2627957471263098
2023-10-31,138.633329,138.449352250312,138.621058256917,-0.1327074456157762
2023-11-30,139.85473,139.202911369411,139.101621042376,-0.4660683486278905
2023-12-31,139.443927,139.158801021441,139.716724516143,-0.20447357206097028
2024-01-31,140.543761,140.374335810985,140.351485187944,-0.12054977596265282
2024-02-29,141.870301,141.57278899504,140.920302613301,-0.20970703724664252
2024-03-31,141.295839,141.496982918587,141.400557791682,0.14235657611050279
2024-04-30,141.60712733333332,141.722090242066,141.805885594563,0.08118440850937159
2024-05-31,143.324153,143.728180319453,143.726698802166,0.28189758041201607
2024-06-30,143.503393,144.093506291574,144.057782579536,0.41121905150633964
2024-07-31,143.823184,144.329036084178,144.391133260405,0.3517180402416997
2024-08-31,144.5574,144.699182811905,144.693116683572,0.09808063226439678
2024-09-30,145.341431,144.99859428336,144.943912218053,-0.23588368043520047
2024-10-31,145.364885,145.188472814449,145.156759830672,-0.12135818464754644
2024-11-30,145.824007,145.190283565674,145.317279278336,-0.4345810044336429
2024-12-31,145.824007,145.567990710919,145.445054781494,-0.17556525454756056
2025-01-31,145.7957265483871,145.586029508758,145.574485425379,-0.14382934575212225
2025-02-28,145.940815,145.623814049677,145.743978065324,-0.2172119912602799
2025-03-31,145.83038896774195,146.001069336256,145.954838236729,0.11704033001775915
2025-04-30,146.09500513333333,146.1927556801,146.211923656479,0.06690889033300618
2025-05-31,146.63915680645164,147.005875271777,146.510710718012,0.2500822244970946
2025-06-30,146.0778642,146.693642523158,146.797098396526,0.4215411599357122
2025-07-31,146.6726177096774,147.180065974183,147.088543909234,0.3459734150992322
2025-08-31,147.2605207419355,147.412548903922,147.418454940193,0.1032375556059062
2025-09-30,147.77547876666668,147.474708120765,147.784019217686,-0.20353217489932351
2025-10-31,148.48472593548385,148.30436665898,148.197703997872,-0.12146655177328602
2025-11-30,149.2271538,148.625444928407,148.656188293546,-0.4032167445875312
2025-12-31,149.31288687096773,149.061011360194,149.13116302383,-0.16868973338610704
2026-01-31,149.91483158064517,149.672188961515,149.578193752298,-0.1618536448807939
2026-02-28,152.45437928571428,152.116854765963,149.993742804101,-0.22139378437842083
2026-03-31,156.75101793548387,156.921891471538,157.033908557131,0.10900952242904882
2026-04-30,157.37004953333332,157.465494530903,157.421970622415,0.06065003973292349
2026-05-31,157.481722,157.815984343992,157.801801803977,0.21225469200292224
