,nsa,sa,trend,sa_minus_nsa_pct
2024-03-31,132.19058509677419,132.116373013104,131.755016278103,-0.056140218772648964
2024-04-30,131.4320245,131.640826147044,131.744471623448,0.1588666444409803
2024-05-31,131.5632157419355,131.655115233699,131.693114331066,0.06985196526647641
2024-06-30,131.63324426666665,131.659905386016,131.795031741952,0.020254092723970274
2024-07-31,131.3153554516129,131.399042475616,132.133617611246,0.06372980807558548
2024-08-31,132.89035487096774,132.676306689661,132.591843340834,-0.16107126925394288
2024-09-30,133.39868613333334,133.162548596481,133.026312484589,-0.17701638876437276
2024-10-31,133.4832100967742,133.417295155671,133.362230773101,-0.04938069818324342
2024-11-30,133.5683898,133.408538380671,133.545894067906,-0.1196775820748952
2024-12-31,134.04088303225805,133.81186543811,133.607831958322,-0.1708565244925575
2025-01-31,133.64828658064513,133.652426481424,133.628197020359,0.003097608570046262
2025-02-28,133.24395357142856,133.575570787374,133.733041836897,0.24887974805376523
2025-03-31,133.95772741935485,133.981235106444,134.043710961735,0.01754858606666243
2025-04-30,134.2149839,134.573173323304,134.614644126261,0.2668773730739815
2025-05-31,134.46204351612903,134.742423796746,135.381673932442,0.20852002043487694
2025-06-30,136.11118666666667,136.205074884553,136.182456087242,0.06897906056484437
2025-07-31,136.9769621935484,137.008032333275,136.931522304496,0.02268274841918938
2025-08-31,137.8343818064516,137.548341857711,137.595829388023,-0.20752438179195698
2025-09-30,138.54120813333333,138.196320112693,138.181840992288,-0.24894255311271873
2025-10-31,137.71612193548387,137.541096091136,138.757064668735,-0.12709176085414775
2025-11-30,139.41938686666666,139.223171008233,139.362021471412,-0.14073785779972203
2025-12-31,141.0617507419355,140.741922452333,139.963606640868,-0.22672927843324642
2026-01-31,140.72324270967744,140.679704725424,140.507259605701,-0.030938730102514356
2026-02-28,139.72977964285715,140.134093076669,140.946896467457,0.28935380478323225
2026-03-31,141.06090580645161,141.179140344307,141.282799007158,0.08381807643969008
2026-04-30,141.18896316666667,141.645752509776,141.585157085715,0.3235304891148649
2026-05-31,141.406317,141.817046006549,141.918475671753,0.2904601543005869
