,nsa,sa,trend,sa_minus_nsa_pct
2023-09-30,86.214055,86.2130447019635,86.18513046758,-0.0011718484143941055
2023-10-31,85.892922,85.9610918452476,86.0444846130411,0.07936608006837709
2023-11-30,86.085678,86.0628776393142,85.9969778914453,-0.026485660815500633
2023-12-31,85.994673,86.0348571967553,86.0001786634244,0.04672870464348389
2024-01-31,85.955105,86.020687914783,86.030143741142,0.07629903399337667
2024-02-29,86.008585,86.0383451720211,86.1130415974867,0.03460139708273413
2024-03-31,86.167181,86.2755121952703,86.2403532910036,0.12572210673840178
2024-04-30,86.45970086666667,86.3814799158682,86.3869047780565,-0.09047099401731096
2024-05-31,86.792938,86.5954807702066,86.5169124891336,-0.22750379736355963
2024-06-30,86.722094,86.5652303558484,86.6294963385331,-0.18088083084294437
2024-07-31,86.666565,86.6703506811875,86.7324851220006,0.004368098801998954
2024-08-31,86.813432,86.8557901180996,86.7949500455595,0.04879212481727624
2024-09-30,86.857313,86.8597694232146,86.7766801794902,0.0028281132926633035
2024-10-31,86.590334,86.7096409787516,86.6859306357007,0.13778325274920178
2024-11-30,86.46199300000002,86.4589058665997,86.5710657425649,-0.0035705091835258607
2024-12-31,86.461993,86.5252168220012,86.5219452872597,0.07312325312833767
2025-01-31,86.48746351612904,86.5909775489933,86.5989591216981,0.11968674840943105
2025-02-28,86.612249,86.7047021848681,86.7644823580619,0.10674377577712946
2025-03-31,86.8553060967742,86.9630793193156,86.9386531134617,0.12408363678013679
2025-04-30,87.2425414,87.142770114108,87.038194063837,-0.11436082018122518
2025-05-31,87.21817132258064,86.9758738682795,87.0188396784997,-0.2778061619808425
2025-06-30,87.1261146,86.9247329707127,86.8776504059888,-0.2311380809437602
2025-07-31,86.64864570967742,86.6222011648111,86.6489014980114,-0.030519282384311452
2025-08-31,86.39665080645162,86.4109738235227,86.4133863851686,0.01657820868909976
2025-09-30,85.8405178,85.8336862937837,86.2198022179249,-0.007958370232830081
2025-10-31,85.82520167741936,85.9615515825983,86.0725989557259,0.15886930938004973
2025-11-30,86.0378664,86.0578842326593,85.9382321996777,0.02326630528730611
2025-12-31,86.18868487096775,86.2807284565254,85.745465572747,0.10679311988046614
2026-01-31,85.36960377419354,85.504366510005,85.4635419264605,0.1578579844038197
2026-02-28,84.26480885714285,84.4042394072176,85.1289458497321,0.16546711725309304
2026-03-31,84.30167887096775,84.4017635366191,84.8288635403537,0.11872203138982851
2026-04-30,84.707474,84.5967009549017,84.6457393040787,-0.13077127656798693
2026-05-31,84.866056,84.5998160894505,84.5903868546724,-0.31371778435126396
