,nsa_input,our_x13_sa,bls_published_sa,our_seasonal_factor,our_seasonal_pct,bls_seasonal_factor,bls_seasonal_pct,our_minus_bls_level,our_minus_bls_pct
2015-12-31,243.779,244.623379370896,244.547,0.9965482474607803,-0.3451752539219699,0.9968594994009331,-0.31405005990668977,0.07637937089600655,0.031233002611363858
2016-01-31,244.528,245.037603332413,244.955,0.9979203055960285,-0.20796944039714882,0.998256822681717,-0.17431773182829957,0.08260333241298667,0.033721839690148414
2016-02-29,245.68,245.590616407893,245.51,1.000363953612782,0.036395361278196425,1.0006924361533136,0.06924361533136025,0.08061640789301805,0.03283630316199826
2016-03-31,246.358,246.031930257976,245.913,1.0013253147332628,0.13253147332628057,1.001809583063929,0.18095830639290877,0.11893025797598966,0.04836273721844364
2016-04-30,246.992,246.558974202939,246.551,1.0017562767628347,0.1756276762834741,1.0017886765821271,0.17886765821271133,0.00797420293901041,0.003234301600474332
2016-05-31,247.544,247.118997784232,247.137,1.0017198281782411,0.1719828178241123,1.0016468598388748,0.16468598388748035,-0.01800221576800709,-0.007284306181598588
2016-06-30,247.794,247.520038747695,247.54,1.0011068245370802,0.11068245370802199,1.0010260967924376,0.10260967924375919,-0.019961252304995014,-0.008063849198103323
2016-07-31,247.744,247.735735906101,247.829,1.0000333585054606,0.003335850546060115,0.9996570215753604,-0.034297842463959505,-0.09326409389899482,-0.037632437648138506
2016-08-31,248.278,248.394327465387,248.423,0.9995316822788427,-0.04683177211572964,0.9994163181347943,-0.058368186520574294,-0.028672534613008338,-0.011541819643512419
2016-09-30,248.731,248.742158267233,248.842,0.9999551412301367,-0.00448587698632652,0.999553933821461,-0.04460661785390396,-0.09984173276700403,-0.040122540715392674
2016-10-31,249.218,249.078559821573,249.142,1.0005598240913505,0.05598240913504693,1.000305046921033,0.030504692103305864,-0.0634401784269869,-0.025463461972285995
2016-11-30,249.227,249.489560030547,249.481,0.9989476111524873,-0.10523888475126864,0.9989818863961585,-0.10181136038415195,0.008560030547016595,0.0034311352556049
2016-12-31,249.134,250.005987039853,249.92,0.9965121353685261,-0.34878646314738804,0.9968549935979514,-0.31450064020486224,0.08598703985302336,0.03440582580547247
2017-01-31,250.083,250.543112114886,250.467,0.99816354115265,-0.18364588473499532,0.998466863898238,-0.15331361017619782,0.07611211488597291,0.03038808101905044
